Record_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
10731,2021-04-19,,Netherlands,chemicals,1977.0,159163181,3654,REACH,1,0.27,0,Unknown,1,4257,1,0.41,call,0.51,1,1,0,1,-0.37
10732,2024-07-25,BUY_45902,Netherlands,machinery,744.0,189141126,5183,ISO9001,0,0.13,1,Unknown,1,8343,0,0.74,whatsapp,0.51,0,1,0,0,0.89
10733,2021-09-06,BUY_48318,Australia,medical devices,,65807090,1845,ISO9001,1,0.02,0,Unknown,0,12025,0,0.44,call,0.48,1,1,1,1,0.24
10734,2021-02-03,BUY_19529,Canada,auto parts,7963.0,56164143,914,,0,0.66,1,Unknown,0,2943,1,0.98,,0.51,0,0,1,1,-0.4
10735,2021-04-03,BUY_21009,USA,electronics,460.0,140258446,5701,,0,0.39,0,0,0,13769,0,0.77,call,0.51,0,0,1,1,-0.44
10736,2025-01-12,BUY_50127,Japan,engineering,4103.0,125027105,2768,ISO9001,0,0.7,1,1,1,8943,1,0.73,call,0.88,1,0,1,1,-0.42
10737,2023-07-26,BUY_34786,Netherlands,chemicals,1116.0,122632678,5701,ISO14001,0,0.7,0,1,1,19010,0,0.73,email,0.51,1,1,1,0,0.63
10738,2022-09-27,BUY_12937,Japan,medical devices,,97696016,3505,ISO9001,0,0.39,0,Unknown,0,15435,0,0.81,call,0.52,1,1,1,0,0.0
10739,2023-12-21,BUY_79603,UK,medical devices,,64445959,1480,,0,0.5,0,0,1,6707,1,0.5,whatsapp,0.51,0,1,1,0,0.46
10740,2022-05-08,BUY_12738,Canada,engineering,,90549094,6127,ISO9001,0,0.41,1,0,0,10205,1,0.9,,0.51,1,0,1,1,-0.77
10741,2022-07-16,BUY_95076,USA,auto parts,7000.0,135305582,1986,ISO9001,0,0.61,1,0,0,18569,1,0.82,whatsapp,0.51,0,0,0,1,0.6
10742,2022-07-30,BUY_21300,Australia,electronics,,124058590,945,,0,0.85,1,0,1,17867,0,0.87,email,0.51,0,1,0,0,-0.55
10743,2022-05-09,BUY_68366,Netherlands,electronics,422.0,150259126,6901,,1,0.75,1,Unknown,1,16326,0,0.99,linkedin,0.51,0,1,1,1,-0.62
10744,2022-10-29,BUY_48775,Singapore,textiles,,107023751,6951,,1,0.23,0,Unknown,0,17825,0,0.92,call,0.51,0,1,0,0,-0.65
10745,2021-01-12,BUY_47625,USA,textiles,331.0,43419647,2466,ISO9001,1,0.9,0,Unknown,1,8944,1,0.32,whatsapp,0.51,0,1,1,1,-0.59
10746,2024-05-11,BUY_65722,UK,pharmaceuticals,4631.0,146784727,6879,WHO-GMP,1,0.01,1,0,0,3117,1,0.21,whatsapp,0.76,0,0,0,0,-0.54
10747,2022-06-17,BUY_65867,Australia,solar,5491.0,105515730,902,,1,0.69,0,0,0,3964,0,0.74,,0.51,1,0,1,0,-0.93
10748,2022-05-04,BUY_13433,Germany,it software,,80729431,1623,GDPR,1,0.49,0,0,1,14708,0,0.39,linkedin,0.51,0,0,0,1,-0.08
10749,2021-12-29,BUY_99661,Australia,electronics,223.0,128621452,6746,,0,0.61,1,1,1,14956,1,0.34,,0.51,0,0,0,1,-0.05
10750,2024-02-28,BUY_16934,Netherlands,textiles,,11749933,6734,,0,0.34,1,1,1,1078,0,0.51,linkedin,0.18,1,1,0,1,0.71
10751,2024-10-21,BUY_23471,Netherlands,it software,,34792008,2690,,0,0.36,0,0,0,9490,0,0.75,,0.51,0,0,1,1,0.64
10752,2022-02-05,BUY_78751,Canada,chemicals,6432.0,148247214,4550,ISO14001,0,0.6,0,1,1,13435,1,0.33,,0.88,0,1,1,1,0.8
10753,2024-10-20,,UK,solar,,140373959,1112,UL,1,0.76,1,0,0,4796,1,0.99,call,0.11,1,0,0,1,0.42
10754,2021-11-01,,Japan,textiles,3319.0,44622974,3487,,1,0.73,1,Unknown,1,17614,0,0.72,email,0.8,1,0,0,1,-0.28
10755,2024-02-01,BUY_93913,Australia,chemicals,7132.0,158690147,132,,0,0.26,1,1,1,8628,0,0.04,whatsapp,0.51,0,0,0,0,-0.23
10756,2022-07-24,BUY_79825,Japan,machinery,,123979602,6943,ISO9001,0,0.78,0,0,1,7980,1,0.05,whatsapp,0.51,1,0,1,1,0.74
10757,2024-08-15,BUY_93217,UK,engineering,,162044769,3713,ISO9001,1,0.51,0,1,0,1164,0,0.51,,0.51,1,0,0,0,0.51
10758,2023-03-14,BUY_28759,Canada,machinery,1977.0,30808211,6957,,0,0.26,0,Unknown,1,10868,0,0.78,,0.51,0,0,0,1,0.13
10759,2021-10-26,BUY_15419,UK,medical devices,4983.0,164781732,3751,ISO9001,1,0.86,0,Unknown,0,1971,1,0.1,,0.13,0,0,0,1,-0.6
10760,2023-08-03,BUY_32244,Germany,engineering,6890.0,88481651,560,ISO14001,1,0.97,1,1,1,1087,0,0.76,,0.88,0,0,0,0,0.33
10761,2022-12-23,BUY_92629,UK,solar,,76048949,3683,UL,1,0.53,0,1,0,14932,0,0.11,email,0.51,0,0,0,0,0.28
10762,2023-02-04,BUY_81320,UAE,electronics,4469.0,185046400,6912,,1,0.79,0,1,1,4342,0,0.17,,0.78,0,1,1,0,0.79
10763,2024-06-30,BUY_55060,UK,electronics,,183905092,5960,,1,0.14,0,0,0,1958,1,0.4,whatsapp,0.51,0,0,0,0,-0.23
10764,2021-08-16,BUY_92564,Italy,solar,1250.0,43376057,3043,TUV,1,0.01,0,1,0,15139,0,0.28,linkedin,0.73,0,0,1,0,-0.64
10765,2023-10-11,BUY_79526,USA,engineering,2470.0,180946643,5283,CE,1,0.74,1,1,1,4123,0,0.5,call,0.51,0,1,0,0,0.59
10766,2021-02-08,BUY_80642,Singapore,pharmaceuticals,606.0,130264618,4891,FDA,0,0.19,0,0,0,3560,0,0.01,email,0.08,1,1,1,1,0.73
10767,2021-02-13,BUY_47664,Singapore,machinery,1205.0,136650259,5758,ISO9001,0,0.74,0,0,1,4122,0,0.33,linkedin,0.51,0,0,0,0,0.88
10768,2021-12-22,BUY_45769,UK,auto parts,,128895303,3767,,1,0.35,0,Unknown,0,6438,0,0.8,whatsapp,0.51,0,0,0,0,-0.47
10769,2024-11-04,BUY_34868,UK,textiles,3101.0,172167587,6277,,1,0.42,1,1,1,5120,1,0.94,linkedin,0.51,0,0,0,0,-0.16
10770,2023-03-08,BUY_28244,Italy,machinery,,163597258,6265,,1,0.57,0,1,1,13176,0,0.51,linkedin,0.51,1,0,1,0,0.8
10771,2024-01-14,BUY_70732,Canada,pharmaceuticals,,61328771,1780,EU-GMP,1,0.88,0,Unknown,0,3284,1,0.39,linkedin,0.51,1,0,0,0,0.61
10772,2022-02-12,BUY_32847,Japan,textiles,,12210182,4975,,0,0.45,1,0,1,273,1,0.56,,0.51,1,0,0,0,0.12
10773,2022-03-31,BUY_76444,UAE,electronics,6271.0,27260871,6488,,1,0.56,0,Unknown,0,1676,0,0.13,whatsapp,0.51,0,0,1,1,-0.24
10774,2022-05-22,BUY_62002,USA,medical devices,,89798620,6818,ISO9001,0,0.34,0,0,1,1507,1,0.49,call,0.22,0,0,0,0,0.28
10775,2025-01-20,BUY_80086,France,textiles,5833.0,105490501,5099,ISO9001,0,0.93,0,1,0,12553,1,0.69,,0.51,0,1,0,1,-0.66
10776,2024-12-06,,France,auto parts,,158253588,6732,,0,0.95,1,Unknown,0,19884,0,0.42,,0.51,0,1,1,1,0.89
10777,2023-07-24,BUY_73052,USA,medical devices,,130445537,6446,ISO9001,1,0.23,0,Unknown,0,3472,0,0.98,,0.51,1,0,0,0,-0.08
10778,2024-07-10,BUY_93807,Australia,it software,3270.0,126941799,3618,SOC2,1,0.62,1,0,0,16595,0,0.9,,0.51,1,1,1,0,0.45
10779,2023-03-14,BUY_71822,Germany,engineering,2037.0,175721314,2553,ISO9001,1,0.98,1,1,0,9410,0,0.83,whatsapp,0.51,1,1,0,0,0.5
10780,2022-09-16,BUY_82824,UAE,solar,,61518476,66,IEC,1,0.85,0,1,0,11408,1,0.99,,0.51,0,1,0,0,-0.21
10781,2022-03-15,BUY_40386,Italy,textiles,,141363182,5650,ISO9001,1,0.91,1,1,0,6401,1,0.79,call,0.51,0,1,1,1,-0.19
10782,2024-06-09,BUY_77921,Japan,solar,,108800326,4932,,0,0.41,0,Unknown,1,8236,0,0.71,linkedin,0.31,1,1,1,1,-0.23
10783,2022-12-04,BUY_43599,Canada,solar,,29036539,2832,TUV,0,0.09,0,1,0,14551,0,0.37,call,0.12,0,0,0,0,0.14
10784,2021-10-11,BUY_75094,Italy,it software,,120042234,5903,SOC2,1,0.82,1,1,0,5663,0,0.04,whatsapp,0.51,0,0,0,0,0.7
10785,2024-03-14,BUY_54013,UK,textiles,,77559194,6221,,0,0.72,1,Unknown,1,7440,1,0.33,email,0.67,1,0,0,0,-0.39
10786,2023-08-04,BUY_99700,Netherlands,chemicals,2046.0,22834235,4742,ISO14001,0,0.36,0,0,1,9926,0,0.78,whatsapp,0.51,0,0,1,1,-0.83
10787,2021-06-23,BUY_92440,Singapore,pharmaceuticals,,176507431,5927,EU-GMP,0,0.27,0,Unknown,1,8807,0,0.91,linkedin,0.51,1,0,0,1,0.48
10788,2021-12-27,BUY_26984,UAE,electronics,2967.0,169018782,589,,1,0.21,1,Unknown,1,5782,1,0.72,linkedin,0.51,0,0,0,1,0.24
10789,2023-06-25,BUY_56274,USA,medical devices,4158.0,100939076,882,,0,0.13,1,Unknown,0,1590,1,0.58,linkedin,0.51,1,1,0,0,0.38
10790,2023-11-23,BUY_23041,UK,pharmaceuticals,,104398845,262,WHO-GMP,0,0.52,0,0,1,16442,0,0.42,email,0.27,1,1,1,0,0.51
10791,2023-09-20,BUY_93934,Canada,engineering,7379.0,80006738,6065,ISO14001,0,0.95,0,Unknown,0,19166,1,0.08,linkedin,0.51,0,1,0,0,0.93
10792,2023-07-16,BUY_13969,France,it software,,44242403,2295,ISO27001,1,0.58,0,Unknown,1,3216,0,0.41,email,0.05,0,0,1,0,-0.55
10793,2023-10-31,BUY_49409,Japan,machinery,,47226416,378,ISO9001,1,0.3,0,Unknown,1,5775,0,0.51,,0.69,0,1,1,0,-0.75
10794,2023-09-24,BUY_39515,Germany,medical devices,5747.0,52542796,5835,,1,0.48,0,Unknown,1,15696,1,0.38,call,0.51,0,1,0,1,-0.04
10795,2024-08-17,BUY_96684,Singapore,medical devices,,84001807,567,,0,0.08,0,0,0,11649,1,0.35,whatsapp,0.51,1,0,0,1,0.45
10796,2022-11-25,BUY_96345,UK,engineering,5768.0,173609799,5075,CE,0,0.73,1,1,0,3366,0,0.54,email,0.75,1,0,0,1,0.55
10797,2024-09-30,BUY_30295,Japan,it software,6022.0,53879655,1300,,1,0.65,0,0,1,3019,1,0.29,whatsapp,0.51,1,0,1,0,-0.02
10798,2024-07-14,BUY_31374,USA,pharmaceuticals,3164.0,121196650,5441,FDA,1,0.02,0,Unknown,0,2343,0,0.92,,0.4,0,1,1,1,-0.38
10799,2021-01-01,BUY_25113,France,textiles,4650.0,113522450,6166,,1,0.03,0,0,1,10960,0,0.57,,0.63,1,1,0,1,-0.92
10800,2021-08-27,BUY_91559,Canada,medical devices,,90573275,3984,ISO9001,1,0.55,0,1,1,8409,1,0.84,email,0.51,1,0,0,1,-0.72
10801,2023-05-01,BUY_24816,UK,medical devices,2568.0,170977432,189,ISO9001,1,0.49,0,0,0,1002,0,0.72,,0.51,1,0,0,1,0.27
10802,2023-07-19,BUY_55648,USA,electronics,2743.0,191602613,2358,,0,0.44,0,Unknown,1,7684,1,0.79,email,0.64,1,1,0,0,-0.49
10803,2022-09-28,BUY_52545,Italy,it software,,58964663,6986,GDPR,1,0.53,1,0,1,8987,0,0.75,,0.51,0,0,0,1,0.62
10804,2021-04-10,BUY_25732,Japan,textiles,329.0,144913860,6486,,0,0.07,1,Unknown,0,11622,0,0.73,whatsapp,0.51,0,1,1,1,0.68
10805,2023-01-17,BUY_20202,UAE,textiles,,65901977,2531,,0,0.28,0,1,1,5193,1,0.97,whatsapp,0.1,1,1,0,1,0.08
10806,2024-01-24,BUY_35817,UK,textiles,,139479296,2954,ISO9001,0,0.95,1,0,1,10548,1,0.54,,0.51,1,1,0,0,-0.62
10807,2023-01-17,BUY_96444,Canada,textiles,1044.0,155615516,2592,ISO9001,1,0.73,1,1,0,4842,0,0.15,email,0.3,1,1,1,0,0.72
10808,2023-09-06,BUY_42826,Singapore,auto parts,3165.0,146695910,2382,,0,0.65,0,0,0,4575,1,0.75,linkedin,0.97,1,0,1,1,0.22
10809,2023-08-04,BUY_83144,Singapore,solar,,6465724,1755,IEC,1,0.12,0,0,1,19344,0,0.57,linkedin,0.51,1,0,0,1,0.76
10810,2023-10-04,BUY_54294,Singapore,chemicals,7124.0,184145464,6267,REACH,1,0.33,0,Unknown,0,6580,0,0.75,whatsapp,0.51,0,0,1,0,0.42
10811,2024-03-24,BUY_73979,Italy,pharmaceuticals,7378.0,64501509,6061,,0,0.2,0,0,1,13225,0,0.94,linkedin,0.51,0,0,1,1,-0.82
10812,2023-02-14,BUY_20778,Canada,pharmaceuticals,4232.0,193326855,6054,,0,0.32,1,1,1,7194,0,0.17,email,0.51,1,1,0,1,0.11
10813,2023-12-28,BUY_11025,Netherlands,engineering,,121399410,77,,0,0.34,1,1,1,7297,0,0.98,linkedin,0.6,1,1,0,0,0.19
10814,2022-07-09,BUY_74529,Australia,electronics,5685.0,67829825,2880,,0,0.81,1,1,1,17640,0,0.08,email,0.51,0,1,1,1,-0.85
10815,2021-11-16,BUY_47013,Italy,chemicals,5985.0,171242892,6498,,1,0.87,1,0,1,15999,0,0.71,call,0.51,0,1,1,1,-0.11
10816,2024-09-21,BUY_15364,Singapore,electronics,79.0,84891315,2124,,0,0.61,0,1,1,898,0,0.28,email,0.51,1,1,0,0,-0.92
10817,2021-07-31,BUY_26017,USA,engineering,5501.0,17782429,5621,ISO9001,0,0.53,1,Unknown,0,13841,0,0.41,whatsapp,0.51,0,1,1,0,0.84
10818,2022-04-24,BUY_77430,UAE,electronics,4391.0,166421244,637,,0,0.48,0,0,0,3352,0,0.57,email,0.51,1,0,1,1,-0.41
10819,2025-01-29,BUY_78758,France,machinery,,152714367,3736,ISO9001,0,0.08,0,0,0,17875,0,0.62,call,0.51,1,0,0,1,-0.28
10820,2023-08-19,,Australia,solar,,195475759,5530,TUV,0,0.08,0,Unknown,1,17773,1,0.77,whatsapp,0.51,1,0,0,0,-0.14
10821,2023-08-10,BUY_39110,Canada,machinery,3694.0,122380242,1710,ISO9001,0,0.68,0,Unknown,1,6309,1,0.35,whatsapp,0.51,1,0,0,1,-0.28
10822,2022-04-15,BUY_42511,UK,chemicals,,38259066,297,RoHS,1,0.27,0,0,0,11532,1,0.21,,0.51,0,1,0,1,0.39
10823,2022-09-19,BUY_99751,Italy,it software,5605.0,152960968,6484,SOC2,0,0.82,1,1,1,4194,1,0.68,whatsapp,0.51,0,1,1,1,0.88
10824,2022-07-28,BUY_82423,Netherlands,engineering,,21618359,6659,ISO9001,0,0.63,1,0,0,10608,1,0.12,call,0.51,1,1,0,1,0.9
10825,2023-03-15,BUY_57841,Australia,auto parts,4983.0,96827794,2968,ISO9001,1,0.05,1,Unknown,0,9633,1,0.45,email,0.51,1,0,1,0,0.84
10826,2022-02-18,BUY_48234,Japan,solar,,179590584,1559,UL,0,0.36,1,Unknown,0,2590,0,0.45,email,0.51,0,1,1,0,0.24
10827,2025-02-01,BUY_41359,Canada,chemicals,4675.0,187690006,6916,REACH,0,0.15,0,1,1,3617,1,0.3,,0.83,0,1,0,1,-0.19
10828,2022-06-07,BUY_24806,UK,engineering,140.0,91612656,1323,,1,0.99,1,1,0,5988,1,0.56,linkedin,0.51,1,1,1,0,-0.32
10829,2021-10-26,BUY_58984,USA,textiles,1180.0,20522948,4806,,1,0.38,1,1,1,7228,0,0.15,,0.51,0,0,0,0,-0.17
10830,2021-09-20,BUY_96920,USA,solar,7481.0,129610512,4367,UL,1,0.66,0,0,0,10360,0,0.4,call,0.15,1,0,0,1,0.75
10831,2022-05-17,BUY_62559,Italy,textiles,,4322202,1961,,0,0.17,0,Unknown,0,7659,0,0.4,email,0.52,0,0,0,1,-0.97
10832,2023-11-14,BUY_44816,Italy,machinery,6040.0,64556915,2597,,0,0.57,1,1,0,17728,0,0.41,linkedin,0.51,1,1,0,0,0.39
10833,2023-01-02,BUY_49157,UAE,textiles,,191281578,3786,ISO9001,0,0.99,0,0,0,10379,1,0.75,call,0.51,1,1,0,1,-0.57
10834,2021-08-05,BUY_96188,Australia,textiles,,121608420,2770,,0,0.14,1,1,1,1355,0,0.45,linkedin,0.51,0,1,1,1,-0.38
10835,2022-08-12,BUY_93157,UK,electronics,7785.0,159596176,6640,ISO9001,0,0.94,1,1,1,11423,1,0.53,,0.51,0,1,1,0,0.89
10836,2024-07-05,BUY_76083,Japan,engineering,3360.0,92500821,5566,CE,1,0.0,0,0,1,4105,1,0.94,email,1.0,0,0,1,1,0.99
10837,2023-11-26,BUY_52427,Italy,engineering,1865.0,22226018,947,ISO9001,1,0.49,0,1,1,19098,1,0.76,,0.51,0,1,0,1,-0.8
10838,2023-11-13,BUY_55701,Singapore,textiles,7126.0,36140261,4440,,0,0.69,1,1,0,15189,1,0.46,whatsapp,0.51,0,0,0,0,0.66
10839,2024-07-08,BUY_51531,USA,textiles,7449.0,51534651,1522,,0,0.59,1,0,0,4135,0,0.14,,0.51,0,0,0,1,-0.46
10840,2022-02-27,BUY_29346,Germany,textiles,,114015182,4145,,1,0.48,0,Unknown,1,9466,1,0.15,linkedin,0.1,1,0,0,1,-0.16
10841,2021-02-10,BUY_38558,Japan,engineering,7492.0,140953328,2788,ISO14001,1,0.56,1,1,0,10402,1,0.19,call,0.47,0,1,1,0,0.37
10842,2024-07-21,BUY_85886,Japan,chemicals,,118428083,2378,RoHS,1,0.35,1,Unknown,0,12711,0,0.88,call,0.49,0,0,0,1,-0.43
10843,2023-05-11,BUY_79917,Italy,machinery,,189798980,909,ISO9001,1,0.15,0,1,1,19325,1,0.09,,0.51,1,0,1,0,-0.91
10844,2024-10-25,BUY_66933,Japan,electronics,4122.0,177568863,2083,ISO9001,0,0.34,0,1,0,13785,0,0.06,,0.82,1,0,0,1,-0.8
10845,2022-10-09,BUY_10818,USA,machinery,3270.0,77069213,1363,ISO9001,1,0.37,1,0,0,2616,1,0.66,linkedin,0.51,0,1,0,1,-0.99
10846,2022-11-07,BUY_54124,UK,electronics,645.0,45209518,1132,ISO9001,0,0.49,1,Unknown,1,3543,0,0.81,email,0.51,0,0,0,0,0.67
10847,2021-03-07,BUY_72337,Germany,solar,2119.0,199764826,5626,,0,0.81,1,Unknown,0,4011,1,0.11,call,0.51,0,0,0,0,0.23
10848,2023-01-06,BUY_78059,France,solar,,148185046,302,,0,0.31,0,1,0,7316,1,0.64,whatsapp,0.51,0,1,1,1,-0.84
10849,2023-04-21,BUY_44586,UK,solar,4493.0,101823271,3275,,1,0.86,0,1,0,16837,0,0.22,call,0.99,1,1,0,1,0.15
10850,2021-03-27,BUY_93772,Singapore,it software,3871.0,81046643,6026,,0,0.6,1,Unknown,0,937,0,0.03,whatsapp,0.51,1,0,1,0,0.57
10851,2023-04-03,BUY_50437,UAE,engineering,,123844092,402,,0,0.52,0,Unknown,0,1166,1,0.92,whatsapp,0.51,0,1,0,0,-0.89
10852,2022-01-17,BUY_17329,Canada,textiles,,121197967,2671,,1,0.16,1,0,0,893,1,0.99,email,0.64,0,0,1,1,0.28
10853,2024-04-23,BUY_83049,Italy,machinery,1646.0,190428174,3651,,1,0.05,0,1,0,5565,1,0.65,call,0.51,0,0,0,1,-0.36
10854,2023-07-25,BUY_57085,Germany,electronics,,185874424,5897,,1,0.53,0,0,0,3425,0,0.57,email,0.51,0,1,0,1,-0.6
10855,2024-06-23,BUY_34907,Australia,medical devices,,112059441,4543,,1,0.1,0,1,0,19566,0,0.44,email,0.51,0,1,0,0,-0.5
10856,2023-10-17,BUY_24359,UK,machinery,5530.0,135869336,4140,,0,0.52,0,0,1,947,0,0.04,linkedin,0.51,1,1,1,1,0.38
10857,2024-11-01,BUY_74379,Japan,electronics,4796.0,164849580,3005,,1,0.46,1,Unknown,1,2093,1,0.8,call,0.98,1,1,1,0,-0.49
10858,2024-10-14,BUY_37684,Japan,it software,,107926717,6417,,0,0.38,0,Unknown,0,16606,1,0.76,whatsapp,0.61,0,0,0,0,-0.71
10859,2021-01-08,BUY_25893,Germany,chemicals,1833.0,155836700,1783,ISO14001,1,0.2,0,0,0,2345,0,0.13,,0.51,0,1,0,1,-0.33
10860,2022-07-23,BUY_89413,Netherlands,textiles,,99164940,2191,,1,0.73,0,Unknown,1,19400,1,0.69,,0.51,1,0,0,0,0.06
10861,2021-12-09,BUY_99620,Australia,auto parts,2648.0,136250688,2818,ISO9001,1,0.35,0,1,0,14969,1,0.5,email,0.51,1,1,0,0,-0.02
10862,2024-10-15,BUY_31863,Italy,textiles,,56945382,528,,1,0.57,0,1,1,17299,1,0.82,call,0.51,1,1,0,1,0.87
10863,2022-06-03,BUY_29593,UAE,it software,7095.0,24413328,2021,SOC2,1,0.19,1,0,1,159,1,0.44,linkedin,0.51,1,1,1,1,0.73
10864,2024-04-16,BUY_21948,USA,solar,2497.0,101413237,2520,UL,1,0.23,1,0,0,17317,0,0.84,linkedin,0.51,1,1,1,0,-0.22
10865,2023-08-28,BUY_67363,Germany,medical devices,,133601940,3185,ISO9001,1,0.34,1,1,0,1708,1,0.71,email,0.9,1,0,1,0,-0.38
10866,2024-08-16,BUY_71444,Germany,solar,,108253730,4038,TUV,1,0.54,0,Unknown,0,14151,1,0.08,,0.32,1,1,0,1,-0.12
10867,2024-06-15,BUY_34603,Germany,machinery,,82318744,3037,,1,0.28,0,0,0,10802,0,0.82,whatsapp,0.51,1,0,0,0,-0.63
10868,2022-06-23,BUY_82937,Germany,textiles,,145802437,4630,,1,0.64,0,1,0,1283,1,0.05,whatsapp,0.51,1,1,1,0,0.63
10869,2023-04-16,BUY_50245,USA,auto parts,7310.0,193497184,4335,,0,0.65,1,1,1,1983,0,0.5,call,0.51,1,0,0,0,-0.68
10870,2023-07-05,BUY_73922,Italy,medical devices,2169.0,85761741,1999,,1,0.5,0,Unknown,0,4107,0,0.89,call,0.51,1,1,1,1,-0.28
10871,2021-02-09,BUY_68480,Singapore,engineering,,172248252,3602,CE,1,0.08,0,0,1,16702,0,0.87,,0.76,1,0,0,0,0.57
10872,2021-05-02,BUY_47006,Netherlands,medical devices,,185426601,4041,ISO9001,0,0.4,1,0,0,6931,0,0.05,,0.51,0,0,1,1,0.07
10873,2021-11-26,BUY_47261,UAE,medical devices,,74717050,123,,0,0.49,1,Unknown,1,7025,1,0.57,email,0.43,0,0,0,1,-0.52
10874,2023-07-01,BUY_24209,USA,it software,263.0,71454981,1605,SOC2,0,0.37,1,0,0,16387,1,0.96,,0.4,1,1,1,1,0.23
10875,2024-03-29,BUY_86113,UAE,it software,3103.0,137724099,5494,SOC2,0,0.3,1,Unknown,1,815,0,0.38,linkedin,0.57,0,1,1,0,0.77
10876,2023-05-17,BUY_90675,Netherlands,auto parts,1127.0,177101908,1293,,0,0.96,1,1,0,19195,0,0.01,call,0.51,1,1,0,0,0.24
10877,2022-04-08,BUY_18060,UAE,solar,830.0,132150368,3978,TUV,0,0.45,1,Unknown,1,3528,1,0.43,email,0.51,0,1,1,0,0.92
10878,2022-09-20,BUY_54935,Singapore,engineering,224.0,47594005,597,ISO14001,0,0.04,1,0,1,13800,0,0.36,email,0.51,0,0,1,1,0.47
10879,2021-07-03,BUY_93413,Germany,medical devices,4213.0,87475889,5404,ISO9001,1,0.47,1,1,0,7219,1,0.38,email,0.51,1,1,1,0,-0.43
10880,2021-05-21,BUY_86666,Canada,auto parts,3055.0,64400034,3431,,1,0.56,0,1,1,5227,1,0.16,linkedin,0.9,1,1,0,1,-0.65
10881,2022-07-05,BUY_53981,Italy,pharmaceuticals,,142956919,1336,FDA,1,0.37,1,1,0,4514,1,0.42,whatsapp,0.51,1,1,1,1,-0.24
10882,2022-03-24,BUY_39881,France,solar,6293.0,173569894,845,IEC,1,0.75,1,1,1,7345,1,0.14,call,0.51,1,1,1,1,0.9
10883,2021-07-16,,UK,chemicals,,97507641,521,ISO14001,0,0.07,1,Unknown,1,4909,0,0.77,linkedin,0.51,1,1,0,1,-0.7
10884,2024-03-05,,Germany,engineering,2646.0,49321247,2431,ISO14001,1,0.7,0,Unknown,0,8224,0,0.43,whatsapp,0.51,0,1,1,1,0.42
10885,2021-12-23,BUY_90910,UAE,textiles,3074.0,146713744,6407,ISO9001,0,0.96,0,Unknown,0,5622,1,0.91,whatsapp,0.51,1,0,0,0,0.97
10886,2023-10-08,BUY_45510,USA,auto parts,1167.0,182504042,4015,,1,0.7,1,0,0,8767,0,0.58,,0.51,1,1,1,1,0.87
10887,2023-01-23,BUY_40208,UAE,textiles,,142214194,2599,,0,0.3,1,Unknown,1,11455,0,0.56,whatsapp,0.11,1,0,1,1,-0.98
10888,2024-11-14,BUY_42860,UK,auto parts,,130831212,2298,,0,0.65,0,1,1,1473,0,0.69,,0.51,1,0,0,1,0.77
10889,2024-01-05,BUY_75082,Germany,chemicals,2859.0,38984178,6638,ISO14001,1,0.56,0,1,0,15524,0,0.19,email,0.51,0,0,0,1,-0.56
10890,2022-05-15,BUY_31569,UK,chemicals,181.0,91240675,4434,RoHS,1,0.09,1,1,0,17957,0,0.67,,0.51,1,0,1,1,0.66
10891,2022-01-28,BUY_50428,UAE,it software,2077.0,38505703,4327,,1,0.39,1,1,1,18946,1,0.52,call,0.51,0,0,0,1,0.87
10892,2024-02-20,BUY_80507,UK,electronics,,139712614,4339,,1,0.71,0,0,0,5174,0,0.8,,0.51,1,1,1,1,0.32
10893,2021-03-24,,USA,pharmaceuticals,,24140780,2354,,1,0.52,1,0,0,10666,0,0.1,linkedin,0.26,1,0,1,0,-0.86
10894,2022-08-07,BUY_95825,Singapore,pharmaceuticals,2402.0,94905480,6271,FDA,1,0.63,0,1,0,7158,1,0.94,call,0.51,0,0,1,1,0.49
10895,2023-05-24,BUY_99589,Australia,chemicals,2032.0,167351669,3420,ISO14001,1,0.2,1,0,0,291,1,0.81,whatsapp,0.54,0,1,0,1,-0.45
10896,2024-06-15,BUY_34414,UK,pharmaceuticals,5143.0,42971230,6101,,0,0.81,1,Unknown,0,17916,1,0.83,linkedin,0.48,1,1,1,1,0.87
10897,2021-04-02,BUY_56747,Germany,engineering,,31403493,3371,,1,0.0,0,Unknown,0,5665,0,0.83,email,0.51,1,0,0,1,0.85
10898,2022-02-21,BUY_95373,Australia,medical devices,6213.0,195191474,1167,,1,0.96,1,Unknown,1,13075,1,0.36,call,0.51,0,1,1,0,0.45
10899,2024-09-17,BUY_10734,France,textiles,324.0,73994610,3969,ISO9001,1,0.09,1,Unknown,1,1441,1,0.64,linkedin,0.82,1,0,0,1,0.06
10900,2024-07-21,BUY_95784,USA,pharmaceuticals,,150408125,1730,WHO-GMP,0,0.63,0,Unknown,1,15954,0,0.0,email,0.51,0,1,0,0,-0.24
10901,2023-08-20,BUY_49759,Canada,medical devices,5007.0,53677553,957,,0,0.42,0,Unknown,1,7884,0,0.38,call,0.04,1,0,1,0,0.2
10902,2023-05-09,BUY_59551,Italy,medical devices,,21281247,2066,ISO9001,0,0.06,0,Unknown,1,2626,1,0.81,call,0.51,1,1,0,1,-0.33
